,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5871,0733-VUNUW,Male,0,No,No,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Month_to_month,Yes,Bank transfer (automatic),55.65,1400.550,Yes
5872,4550-EVXNY,Female,0,No,Yes,1,Yes,No,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic check,69.65,69.650,Yes
5873,2122-YWVYA,Female,0,No,No,18,Yes,No,Fiber_optic,Yes,No,No,No,No,No,Month_to_month,Yes,Electronic check,75.4,1380.400,No
5874,2968-SSGAA,Female,0,No,No,10,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Month_to_month,Yes,Electronic check,100.6,1060.200,Yes
5875,2296-DKZFP,Female,0,Yes,No,65,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two_year,No,Bank transfer (automatic),71.0,4386.200,No
5876,4844-JJWUY,Female,1,No,No,1,Yes,No,Fiber_optic,No,Yes,No,No,No,Yes,Month_to_month,Yes,Electronic check,86.0,86.000,Yes
5877,6777-TGHTM,Female,0,No,No,53,Yes,Yes,Fiber_optic,Yes,No,Yes,No,Yes,Yes,One_year,Yes,Credit card (automatic),106.95,5785.500,Yes
5878,8909-BOLNL,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One_year,No,Mailed check,21.2,52.050,No
5879,6603-YRDCJ,Male,0,Yes,No,33,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two_year,Yes,Mailed check,61.05,2018.400,No
5880,3538-WZPHD,Male,0,No,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month_to_month,Yes,Electronic check,29.6,79.450,Yes
5881,3229-USWAR,Female,0,No,No,34,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One_year,Yes,Bank transfer (automatic),79.95,2727.300,No
5882,2138-VFAPZ,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,Yes,Mailed check,19.7,263.650,No
5883,6131-JLWZM,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,Yes,Mailed check,20.3,275.400,No
5884,4785-QRJHC,Male,1,Yes,No,46,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One_year,Yes,Bank transfer (automatic),59.9,2816.650,Yes
5885,0269-XFESX,Male,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One_year,No,Mailed check,24.35,538.500,No
5886,1709-EJDOX,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Mailed check,19.75,948.900,No
5887,4316-XCSLJ,Male,0,No,Yes,17,Yes,No,DSL,Yes,No,No,No,No,No,Month_to_month,Yes,Mailed check,50.3,846.800,No
5888,8610-WFCJF,Female,0,Yes,Yes,49,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month_to_month,Yes,Electronic check,95.6,4783.500,Yes
5889,9693-XMUOB,Male,1,Yes,No,59,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month_to_month,Yes,Electronic check,50.25,2997.450,No
5890,0383-CLDDA,Female,0,No,No,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two_year,Yes,Credit card (automatic),85.35,5897.400,No
5891,4905-JEFDW,Male,0,No,No,11,No,No phone service,DSL,No,No,Yes,No,Yes,No,One_year,Yes,Electronic check,41.6,470.600,Yes
5892,2709-UQGNP,Male,0,No,No,10,Yes,No,DSL,Yes,No,No,No,No,No,Month_to_month,Yes,Mailed check,51.65,524.500,No
5893,3549-ZTMNH,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,Yes,Bank transfer (automatic),24.0,269.650,No
5894,7881-INRLC,Male,0,No,No,45,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,Month_to_month,Yes,Credit card (automatic),100.85,4740.000,Yes
5895,8033-ATFAS,Female,0,Yes,Yes,39,Yes,No,DSL,No,No,Yes,No,Yes,No,Month_to_month,Yes,Mailed check,59.85,2341.500,No
5896,1635-NZATJ,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Credit card (automatic),25.45,1789.650,No
5897,0562-HKHML,Male,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Credit card (automatic),23.9,1626.400,No
5898,8277-RVRSV,Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One_year,No,Credit card (automatic),24.15,800.300,No
5899,9943-VSZUV,Male,1,No,No,67,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Mailed check,75.7,5060.850,No
5900,0117-LFRMW,Male,0,Yes,Yes,37,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month_to_month,No,Bank transfer (automatic),40.2,1448.800,Yes
5901,6172-FECYY,Male,0,Yes,Yes,49,Yes,Yes,Fiber_optic,No,No,No,No,Yes,No,Month_to_month,No,Electronic check,84.5,4254.850,Yes
5902,7054-ENNGU,Female,0,Yes,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Month_to_month,No,Mailed check,50.85,466.600,No
5903,1455-HFBXA,Male,0,Yes,No,52,Yes,Yes,Fiber_optic,Yes,No,Yes,Yes,No,No,Two_year,Yes,Credit card (automatic),91.6,4627.800,No
5904,9402-CXWPL,Female,0,No,No,70,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,One_year,No,Electronic check,98.9,6838.600,No
5905,1628-BIZYP,Male,0,No,No,1,Yes,No,Fiber_optic,No,Yes,No,No,No,Yes,Month_to_month,Yes,Electronic check,85.0,85.000,No
5906,1965-AKTSX,Female,1,No,No,14,Yes,Yes,Fiber_optic,No,Yes,No,No,No,No,Month_to_month,Yes,Electronic check,78.95,1101.850,Yes
5907,0082-LDZUE,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month_to_month,Yes,Mailed check,44.3,44.300,No
5908,4786-UKSNZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,No,Mailed check,20.2,20.200,Yes
5909,5343-SGUBI,Female,0,No,No,52,Yes,Yes,Fiber_optic,No,Yes,No,No,No,No,One_year,Yes,Mailed check,80.2,4297.600,No
5910,0856-NAOES,Male,0,No,No,6,Yes,No,DSL,No,No,Yes,No,Yes,No,Month_to_month,No,Mailed check,60.9,414.100,No
5911,1976-AZZPJ,Male,0,Yes,No,7,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month_to_month,No,Mailed check,34.2,256.600,No
5912,7248-VZQLC,Female,1,No,No,47,Yes,Yes,Fiber_optic,No,Yes,Yes,No,No,No,Month_to_month,Yes,Bank transfer (automatic),85.2,3969.350,Yes
5913,6156-UZDLF,Female,0,No,No,26,Yes,No,Fiber_optic,Yes,No,Yes,Yes,No,No,One_year,Yes,Credit card (automatic),87.15,2274.100,No
5914,3099-OONVS,Male,0,Yes,Yes,25,Yes,No,DSL,Yes,No,No,Yes,No,No,Month_to_month,No,Electronic check,54.3,1296.800,No
5915,9500-WBGRP,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,Yes,Mailed check,19.1,1268.850,No
5916,5183-KLYEM,Female,0,No,No,72,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Credit card (automatic),112.75,8192.600,No
5917,5144-PQCDZ,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,Yes,Mailed check,19.95,59.250,No
5918,8514-VZHEB,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Mailed check,19.5,1147.850,No
5919,6625-IUTTT,Male,0,No,No,67,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two_year,No,Bank transfer (automatic),65.55,4361.550,No
5920,9355-NPPFS,Female,1,No,No,26,Yes,No,Fiber_optic,No,No,No,No,No,Yes,Month_to_month,Yes,Electronic check,78.8,2006.100,No
5921,0068-FIGTF,Female,0,No,No,27,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One_year,No,Mailed check,78.2,2078.950,No
5922,5965-GGPRW,Male,0,Yes,Yes,72,Yes,Yes,Fiber_optic,Yes,No,Yes,No,Yes,Yes,Two_year,No,Bank transfer (automatic),105.25,7609.750,No
5923,8035-PWSEV,Female,0,No,No,6,Yes,No,Fiber_optic,No,No,Yes,Yes,No,Yes,Month_to_month,Yes,Electronic check,89.25,487.050,No
5924,2236-HILPA,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Credit card (automatic),20.65,1218.450,No
5925,1840-BIUOG,Male,0,No,No,20,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One_year,Yes,Electronic check,68.7,1416.200,No
5926,1356-MKYSK,Male,0,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month_to_month,No,Credit card (automatic),78.65,483.300,No
5927,6080-LNESI,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Mailed check,24.75,1234.600,No
5928,1830-IPXVJ,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Credit card (automatic),19.75,1311.600,No
5929,5828-DWPIL,Male,1,Yes,No,62,Yes,Yes,Fiber_optic,Yes,Yes,Yes,No,No,No,Month_to_month,Yes,Electronic check,89.1,5618.300,No
5930,8398-TBIYD,Female,0,No,No,72,Yes,Yes,Fiber_optic,Yes,No,No,Yes,No,No,Two_year,Yes,Bank transfer (automatic),84.7,6185.150,No
5931,0011-IGKFF,Male,1,Yes,No,13,Yes,No,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month_to_month,Yes,Electronic check,98.0,1237.850,Yes
5932,4192-GORJT,Male,0,Yes,No,5,Yes,No,Fiber_optic,No,No,Yes,No,Yes,Yes,Month_to_month,Yes,Electronic check,94.45,498.100,Yes
5933,6496-SLWHQ,Male,1,No,No,3,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month_to_month,Yes,Electronic check,105.0,294.450,Yes
5934,9912-GVSEQ,Female,1,Yes,No,26,Yes,Yes,Fiber_optic,No,Yes,Yes,No,No,Yes,Month_to_month,Yes,Electronic check,93.85,2381.550,Yes
5935,2931-FSOHN,Male,1,No,No,13,Yes,No,DSL,No,Yes,No,No,Yes,No,Month_to_month,Yes,Electronic check,59.9,788.350,No
5936,9418-RUKPH,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,Yes,Mailed check,19.95,756.400,No
5937,5383-MMTWC,Female,1,Yes,No,8,Yes,Yes,Fiber_optic,No,No,No,No,No,Yes,Month_to_month,Yes,Electronic check,84.0,613.400,Yes
5938,9971-ZWPBF,Male,1,Yes,Yes,34,Yes,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Month_to_month,Yes,Electronic check,108.9,3625.200,No
5939,4712-AUQZO,Male,0,No,No,18,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month_to_month,No,Mailed check,33.6,550.350,No
5940,9711-FJTBX,Male,0,Yes,Yes,56,Yes,No,Fiber_optic,No,Yes,Yes,Yes,No,No,One_year,Yes,Mailed check,85.85,4793.800,No
5941,2908-ZTPNF,Female,0,No,No,36,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month_to_month,Yes,Bank transfer (automatic),34.85,1267.200,No
5942,7240-ETPTR,Female,0,Yes,No,9,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month_to_month,Yes,Electronic check,48.75,442.200,Yes
5943,2202-CUYXZ,Male,0,No,No,1,Yes,No,Fiber_optic,No,No,Yes,No,Yes,No,Month_to_month,Yes,Electronic check,84.85,84.850,Yes
5944,5995-OIGLP,Male,0,No,No,12,Yes,No,DSL,Yes,No,No,Yes,No,No,Month_to_month,No,Mailed check,56.65,654.850,Yes
5945,8421-WZOOW,Female,1,Yes,Yes,57,Yes,No,Fiber_optic,No,Yes,Yes,Yes,Yes,No,Month_to_month,Yes,Credit card (automatic),95.3,5567.450,No
5946,6261-RCVNS,Female,0,No,No,42,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One_year,No,Credit card (automatic),73.9,3160.550,Yes
5947,7951-QKZPL,Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,Yes,Mailed check,24.5,740.300,Yes
5948,1414-YADCW,Male,0,Yes,No,70,Yes,No,Fiber_optic,Yes,Yes,No,Yes,No,No,Two_year,No,Bank transfer (automatic),84.6,5706.200,No
5949,8756-RDDLT,Female,0,No,No,68,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month_to_month,No,Electronic check,44.95,3085.350,No
5950,2862-PFNIK,Male,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month_to_month,Yes,Electronic check,24.7,24.700,No
5951,5816-QVHRX,Female,0,No,No,37,Yes,Yes,Fiber_optic,No,No,No,Yes,Yes,Yes,Month_to_month,No,Credit card (automatic),100.3,3541.400,No
5952,4430-YHXGG,Female,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,Yes,Mailed check,25.45,84.200,No
5953,6888-SBYAI,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month_to_month,Yes,Mailed check,50.7,50.700,No
5954,7395-XWZOY,Male,0,No,No,20,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month_to_month,Yes,Credit card (automatic),55.0,1165.550,No
5955,7169-YWAMK,Male,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two_year,No,Bank transfer (automatic),68.4,4855.350,No
5956,3640-PHQXK,Female,0,No,No,31,Yes,Yes,Fiber_optic,No,No,Yes,No,No,Yes,Month_to_month,Yes,Electronic check,89.9,2806.900,Yes
5957,6877-LGWXO,Male,1,Yes,No,18,Yes,No,Fiber_optic,No,No,No,No,No,Yes,Month_to_month,No,Electronic check,78.55,1422.650,Yes
5958,6859-RKMZJ,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,Yes,No,Month_to_month,Yes,Bank transfer (automatic),55.05,608.150,No
5959,2729-VNVAP,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Credit card (automatic),19.8,641.350,No
5960,2957-JIRMN,Female,1,No,No,62,Yes,Yes,Fiber_optic,No,No,No,No,Yes,No,One_year,No,Electronic check,84.45,4959.150,No
5961,2049-BAFNW,Female,0,No,No,1,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month_to_month,No,Mailed check,35.9,35.900,No
5962,3842-QTGDL,Male,0,Yes,No,16,Yes,No,Fiber_optic,Yes,Yes,No,No,No,No,Month_to_month,No,Bank transfer (automatic),80.75,1321.300,No
5963,7163-OCEQI,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One_year,Yes,Mailed check,78.65,1663.750,No
5964,9782-LGXMC,Female,0,Yes,Yes,49,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month_to_month,No,Bank transfer (automatic),61.75,3024.150,No
5965,5975-BAICR,Male,0,Yes,Yes,36,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One_year,Yes,Credit card (automatic),63.7,2188.500,No
5966,8019-ENHXU,Male,0,Yes,No,42,Yes,Yes,Fiber_optic,No,Yes,Yes,Yes,No,Yes,Month_to_month,Yes,Electronic check,99.45,4138.050,Yes
5967,5167-GBFRE,Male,1,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month_to_month,Yes,Bank transfer (automatic),25.2,102.500,Yes
5968,9033-EOXWV,Female,0,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One_year,No,Mailed check,74.05,872.650,Yes
5969,4673-KKSLS,Female,0,No,No,31,Yes,No,Fiber_optic,Yes,No,Yes,Yes,No,No,Month_to_month,No,Electronic check,87.6,2724.250,No
5970,4853-OITSN,Male,0,Yes,No,5,Yes,Yes,Fiber_optic,Yes,No,No,No,No,Yes,Month_to_month,Yes,Electronic check,89.15,413.250,No
5971,9800-OUIGR,Male,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Credit card (automatic),20.0,1374.200,No
5972,1324-NLTJE,Female,1,No,No,15,Yes,Yes,DSL,No,No,No,Yes,No,No,Month_to_month,No,Credit card (automatic),55.0,757.100,Yes
5973,2324-EFHVG,Male,0,No,No,64,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Two_year,Yes,Bank transfer (automatic),104.4,6692.650,No
5974,7094-MSZAO,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,Yes,Credit card (automatic),20.05,218.500,No
5975,1522-VVDMG,Male,0,Yes,Yes,7,Yes,No,Fiber_optic,No,Yes,No,Yes,Yes,No,Month_to_month,Yes,Electronic check,89.75,608.800,Yes
5976,6907-CQGPN,Male,0,No,No,29,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month_to_month,No,Electronic check,34.3,1004.750,No
5977,0780-XNZFN,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Bank transfer (automatic),20.65,1125.600,No
5978,0239-OXEXL,Female,0,No,No,46,Yes,Yes,Fiber_optic,Yes,Yes,No,No,No,No,Month_to_month,No,Mailed check,84.25,3847.600,No
5979,2675-IJRGJ,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Bank transfer (automatic),19.65,978.000,No
5980,7049-GKVZY,Female,0,No,No,17,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One_year,No,Credit card (automatic),79.85,1387.350,No
5981,8577-QSOCG,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,Yes,Mailed check,20.2,746.050,No
5982,3721-CNZHX,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One_year,No,Mailed check,19.8,304.600,No
5983,0212-ISBBF,Female,0,No,No,22,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month_to_month,Yes,Electronic check,50.35,1098.850,No
5984,9185-TQCVP,Male,0,Yes,No,14,Yes,Yes,Fiber_optic,No,No,No,No,No,Yes,Month_to_month,Yes,Electronic check,85.15,1139.200,Yes
5985,3585-YNADK,Female,0,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One_year,No,Bank transfer (automatic),74.6,4368.950,No
5986,5271-DBYSJ,Male,1,No,No,11,Yes,No,Fiber_optic,No,No,No,No,No,Yes,Month_to_month,Yes,Credit card (automatic),79.15,827.700,No
5987,1099-GODLO,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Mailed check,20.35,20.350,No
5988,6828-HMKWP,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Bank transfer (automatic),21.05,262.050,No
5989,5567-WSELE,Male,1,Yes,No,3,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month_to_month,Yes,Electronic check,94.6,279.550,Yes
5990,1472-TNCWL,Male,0,No,Yes,36,Yes,No,Fiber_optic,No,Yes,No,No,Yes,Yes,Month_to_month,Yes,Electronic check,94.7,3512.500,No
5991,8063-RJYNF,Male,0,No,No,16,Yes,No,Fiber_optic,Yes,No,No,No,Yes,Yes,Month_to_month,Yes,Electronic check,94.25,1483.250,Yes
5992,0687-ZVTHB,Male,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One_year,No,Credit card (automatic),72.45,4653.850,Yes
5993,2080-GKCWQ,Male,0,No,No,2,Yes,No,Fiber_optic,No,Yes,No,No,No,No,Month_to_month,No,Electronic check,74.95,151.750,No
5994,9661-ACXBS,Female,0,No,No,42,Yes,Yes,Fiber_optic,Yes,No,Yes,No,Yes,Yes,Month_to_month,Yes,Electronic check,105.2,4400.750,Yes
5995,2193-SFWQW,Male,0,Yes,Yes,72,Yes,No,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,No,Bank transfer (automatic),111.95,8033.100,No
5996,5656-JAMLX,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Bank transfer (automatic),19.85,1253.650,No
5997,3462-BJQQA,Female,0,No,No,6,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,No,Month_to_month,Yes,Electronic check,89.75,552.650,No
5998,0442-TDYUO,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,Yes,Mailed check,20.05,1036.000,No
5999,6733-LRIZX,Male,0,No,No,35,Yes,Yes,Fiber_optic,Yes,No,Yes,Yes,Yes,Yes,Two_year,Yes,Electronic check,108.95,4025.500,No
6000,9503-XJUME,Male,0,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One_year,No,Credit card (automatic),19.65,928.400,No
6001,4367-NHWMM,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month_to_month,Yes,Mailed check,24.9,24.900,No
6002,3727-RJMEO,Male,0,Yes,No,6,Yes,Yes,Fiber_optic,No,No,No,No,Yes,No,Month_to_month,Yes,Electronic check,82.85,460.250,Yes
6003,3779-OSWCF,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,No,Credit card (automatic),93.2,6506.150,No
6004,6736-DHUQI,Female,0,Yes,Yes,67,Yes,No,Fiber_optic,Yes,Yes,Yes,No,No,No,One_year,No,Bank transfer (automatic),84.8,5598.300,No
6005,3915-ODIYG,Male,1,No,No,60,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One_year,Yes,Electronic check,71.75,4374.550,No
6006,1360-RCYRT,Male,0,Yes,Yes,23,No,No phone service,DSL,No,No,No,Yes,No,No,Month_to_month,Yes,Bank transfer (automatic),30.35,678.750,No
6007,2724-FJDYW,Male,0,No,Yes,39,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One_year,No,Bank transfer (automatic),54.85,2191.700,No
6008,4451-RWASJ,Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One_year,Yes,Mailed check,19.5,239.750,No
6009,6646-VRFOL,Male,1,Yes,No,53,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month_to_month,Yes,Electronic check,103.85,5485.500,Yes
6010,3460-TJBWI,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Mailed check,24.2,609.050,No
6011,5917-HBSDW,Female,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,No,Electronic check,19.35,683.750,No
6012,5685-IIXLY,Female,0,Yes,Yes,5,Yes,No,Fiber_optic,No,Yes,No,No,No,Yes,Month_to_month,Yes,Electronic check,83.6,404.200,Yes
6013,5671-UUNXD,Female,1,Yes,No,50,Yes,Yes,Fiber_optic,No,No,No,Yes,Yes,Yes,One_year,Yes,Electronic check,100.65,5189.750,No
