Model,Mfg_Year,KM,Fuel_Type,HP,Met_Color,Color,Automatic,CC,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Parking_Assistant,Tow_Bar,price_category
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,92830,Petrol,86,1,Silver,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_AUT4_4/5-Doors,1998,92255,Petrol,107,0,Grey,1,1600,5,4,5,85,1105,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_LIFTB_LINEA_TERRA_4/5-Doors,1998,92096,Petrol,86,1,Red,0,1300,5,4,5,69,1035,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,Low
TOYOTA_Corolla_1.3_Linea_Luna_Hatchback_2/3-Doors,1998,91921,Petrol,86,1,Blue,0,1300,3,4,5,69,1020,0,1,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_HATCHB_S_2/3-Doors,1998,91900,Petrol,86,1,Silver,0,1300,3,4,5,69,1015,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1998,91399,Petrol,110,1,Blue,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,91082,Petrol,110,1,Silver,0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,Low
TOYOTA_Corolla_1.3_16V_LIFTB_LINEA_TERRA_4/5-Doors,1998,90370,Petrol,86,1,Blue,0,1300,5,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,Low
TOYOTA_Corolla_1.3i-16v_Linea_Terra_5d_4/5-Doors,1998,90345,Petrol,86,1,Silver,0,1300,5,4,5,69,1035,0,0,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,90305,Petrol,86,1,Grey,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_AUT3_2/3-Doors,1998,90011,Petrol,86,0,Green,1,1300,3,4,5,69,1045,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,90000,Petrol,86,1,Green,0,1300,3,4,5,69,1015,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_LUNA_2/3-Doors,1998,89983,Petrol,110,0,Red,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_LB_LINEA_TERRA_4/5-Doors,1998,89953,Petrol,110,0,Green,0,1600,5,4,5,19,1114,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
TOYOTA_Corolla_2.0_DSL_HATCHB_LINEA_TERRA_2/3-Doors,1998,89800,Diesel,72,1,Grey,0,2000,3,4,5,185,1115,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,Low
TOYOTA_Corolla_1.3_16V_LIFTB_LINEA_TERRA_4/5-Doors,1998,89739,Petrol,86,1,Blue,0,1300,5,4,5,69,1035,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,89520,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,89507,Petrol,86,0,Green,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_WAGON_LINEA_TERRA_Stationwagen,1998,89096,Petrol,110,1,Red,0,1600,5,4,5,85,1085,0,1,3,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,88700,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1998,88500,Petrol,110,1,Blue,0,1600,5,4,5,85,1075,0,0,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,Low
TOYOTA_Corolla_2.0_DSL_HATCHB_LINEA_TERRA_2/3-Doors,1998,88186,Diesel,72,1,Blue,0,2000,3,4,5,185,1115,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_S_2/3-Doors,1998,88000,Petrol,110,1,Silver,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_LUNA_2/3-Doors,1998,87743,Petrol,110,0,Black,0,1600,3,4,5,85,1055,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,87613,Petrol,86,0,Grey,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,87358,Petrol,110,1,Black,0,1600,3,4,5,69,1050,1,1,3,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_SEDAN_LINEA_TERRA_4/5-Doors,1998,87083,Petrol,110,0,Red,0,1600,4,4,5,69,1035,1,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_SEDAN_LINEA_TERRA_4/5-Doors,1998,87000,Petrol,110,1,Silver,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_SEDAN_LINEA_TERRA_4/5-Doors,1998,87000,Petrol,110,1,Blue,0,1600,4,4,5,69,1035,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Low
TOYOTA_Corolla_1.3_3D_Linea_Terra_2/3-Doors,1998,87000,Petrol,86,1,Red,0,1300,3,4,5,69,1015,0,1,12,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,87000,Petrol,86,1,Black,0,1300,3,4,5,69,1015,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1998,86860,Petrol,110,0,Green,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_LUNA_2/3-Doors,1998,86109,Petrol,110,1,Grey,0,1600,3,4,5,85,1055,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,Low
TOYOTA_Corolla_1.3_16V_LB_Linea_Luna_4/5-Doors,1998,86000,Petrol,86,1,Green,0,1300,5,4,5,69,1040,0,0,3,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,Low
TOYOTA_Corolla_1.6_HB_LINEA_LUNA_2/3-Doors,1998,86000,Petrol,110,0,Green,0,1600,3,4,5,19,1050,0,1,3,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,Low
TOYOTA_Corolla_2.0_DSL_LIFTB_LINEA_TERRA_4/5-Doors,1998,85864,Diesel,72,1,Green,0,2000,5,4,5,185,1135,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1998,85565,Petrol,110,0,Blue,0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_AUT4_2/3-Doors,1998,85470,Petrol,107,0,Red,1,1600,3,4,5,85,1080,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,85200,Petrol,110,1,Silver,0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_LUNA_2/3-Doors,1998,85000,Petrol,110,1,Blue,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,84988,Petrol,110,1,Black,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1998,84966,Petrol,110,0,White,0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1998,84472,Petrol,110,1,Black,0,1600,5,4,5,85,1070,1,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,Low
TOYOTA_Corolla_1.6_16V_SEDAN_LINEA_TERRA_4/5-Doors,1998,84402,Petrol,110,1,Red,0,1600,4,4,5,69,1035,1,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,84123,Petrol,110,0,Black,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1998,84000,Petrol,110,0,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16v_Liftback_Linea_Terra_4/5-Doors,1998,84000,Petrol,110,1,Red,0,1600,5,4,5,19,1065,0,1,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,Low
TOYOTA_Corolla_1.6_16V_WAGON_LINEA_TERRA_Stationwagen,1998,84000,Petrol,110,1,Grey,0,1600,5,4,5,85,1085,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_LUNA_2/3-Doors,1998,83850,Petrol,110,1,Blue,0,1600,3,4,5,85,1055,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,Low
TOYOTA_Corolla_LIFTBACK_1.6_Linea_Terra_Liftback_4/5-Doors,1998,83540,Petrol,110,1,Green,0,1600,5,4,5,85,1070,1,1,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1998,83405,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1998,83291,Petrol,110,1,Green,0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,83133,Petrol,86,0,Black,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_AUT3_2/3-Doors,1998,83047,Petrol,86,1,Black,1,1300,3,4,5,69,1045,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,82700,Petrol,110,0,Blue,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,82675,Petrol,86,0,White,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_HB_LINEA_TERRA_2/3-Doors,1998,82595,Petrol,86,1,Blue,0,1300,3,4,5,19,1015,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,82256,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,82103,Petrol,86,1,Grey,0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_LIFTB_LINEA_TERRA_4/5-Doors,1998,82021,Petrol,86,1,Grey,0,1300,5,4,5,69,1035,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_Linea_Luna_4/5-Doors,1998,82000,Petrol,110,1,Green,0,1600,5,4,5,85,1075,0,0,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1998,81988,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,1,1,3,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1998,81930,Petrol,110,0,Blue,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_VVTi_Linea_terra_2/3-Doors,1998,81663,Petrol,110,0,Blue,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1998,80486,Petrol,110,1,Blue,0,1600,5,4,5,85,1070,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,Low
TOYOTA_Corolla_1.6_16v_Linea_Terra_4/5-Doors,1998,80000,Petrol,110,1,Blue,0,1600,4,4,5,19,1065,0,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,79000,Petrol,86,0,Grey,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1998,78894,Petrol,110,0,Black,0,1600,5,4,5,85,1070,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_SEDAN_LINEA_TERRA_4/5-Doors,1998,78689,Petrol,110,0,Grey,0,1600,4,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,78435,Petrol,86,0,Red,0,1300,3,4,5,69,1015,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
TOYOTA_Corolla_1.6_Linea_Terra_HB_2/3-Doors,1998,78260,Petrol,110,0,Blue,0,1600,3,4,5,69,1050,0,0,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1998,78120,Petrol,110,1,Blue,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_HB_LINEA_TERRA_2/3-Doors,1998,77000,Petrol,86,0,Green,0,1300,3,4,5,19,1015,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_GTSI_2/3-Doors,1998,77000,Petrol,110,0,Red,0,1600,3,4,5,69,1050,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_LUNA_2/3-Doors,1998,76382,Petrol,110,1,Green,0,1600,3,4,5,85,1055,0,1,3,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,76268,Petrol,86,1,Green,0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,76151,Petrol,86,1,Black,0,1300,3,4,5,69,1015,0,1,3,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_GTSI_2/3-Doors,1998,76000,Petrol,110,0,Red,0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1998,76000,Petrol,110,1,Blue,0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,Low
TOYOTA_Corolla_1.3_16V_LIFTB_LINEA_TERRA_4/5-Doors,1998,75840,Petrol,86,0,Blue,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_HB_LINEA_TERRA_2/3-Doors,1998,75799,Petrol,110,1,Black,0,1600,3,4,5,19,1050,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
TOYOTA_Corolla_1.6_Linea_Terra_Comfort_H_2/3-Doors,1998,75525,Petrol,110,1,Blue,0,1600,3,4,5,19,1114,0,0,6,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,Low
TOYOTA_Corolla_1.3_Linea_Terra_wagon_Stationwagen,1998,75323,Petrol,86,1,Red,0,1300,5,4,5,69,1050,0,0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Low
TOYOTA_Corolla_1.6_station_1_Stationwagen,1998,75322,Petrol,110,1,Green,0,1600,4,4,5,85,1115,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Low
TOYOTA_Corolla_1.6_Linea_Terra_Sd_4/5-Doors,1998,75226,Petrol,110,0,Red,0,1600,4,4,5,69,1035,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Low
TOYOTA_Corolla_1.3_16V_LIFTB_LINEA_TERRA_4/5-Doors,1998,75085,Petrol,86,0,Blue,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1998,75000,Petrol,110,0,Grey,0,1600,5,4,5,85,1075,0,0,3,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_Linea_Terra_4/5-Doors,1998,75000,Petrol,86,1,Blue,0,1300,4,4,5,69,1000,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_SEDAN_LINEA_TERRA_4/5-Doors,1998,75000,Petrol,86,1,Red,0,1300,4,4,5,69,1000,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,Low
TOYOTA_Corolla_LIFTBACK_1.6_Linea_Luna_Liftback_4/5-Doors,1998,74926,Petrol,110,1,Silver,0,1600,5,4,5,85,1075,0,1,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1998,74785,Petrol,110,1,Red,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_WAGON_LINEA_TERRA_Stationwagen,1998,74573,Petrol,110,1,Blue,0,1600,5,4,5,85,1085,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.3i_LINEA_TERRA_2/3-Doors,1998,74567,Petrol,86,1,Red,0,1300,3,4,5,19,1015,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1998,74196,Petrol,110,0,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,74151,Petrol,110,1,Red,0,1600,3,4,5,69,1050,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_HATCHB_S_2/3-Doors,1998,74096,Petrol,110,1,Black,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1998,74093,Petrol,110,1,Silver,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,74000,Petrol,110,0,Blue,0,1600,3,4,5,69,1050,0,0,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,74000,Petrol,86,1,Black,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_SDN_LINEA_TERRA_AUT_4/5-Doors,1998,73638,Petrol,86,1,Grey,1,1300,4,4,5,19,1015,0,1,12,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1998,73460,Petrol,110,1,Blue,0,1600,5,4,5,85,1070,0,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1998,73200,Petrol,110,1,Black,0,1600,5,4,5,85,1070,0,1,3,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1998,73116,Petrol,110,1,Green,0,1600,5,4,5,85,1075,0,1,3,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1998,73014,Petrol,110,1,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,72703,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1998,72328,Petrol,110,1,Silver,0,1600,5,4,5,85,1075,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1998,72222,Petrol,110,1,Red,0,1600,5,4,5,85,1070,0,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_AUT4_4/5-Doors,1998,72128,Petrol,107,1,Grey,1,1600,5,4,5,85,1100,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1998,72090,Petrol,110,1,Red,0,1600,5,4,5,85,1070,1,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,Low
TOYOTA_Corolla_1.6_16V_SEDAN_LINEA_TERRA_4/5-Doors,1998,72000,Petrol,110,1,Green,0,1600,4,4,5,69,1035,1,0,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_LUNA_2/3-Doors,1998,72000,Petrol,110,0,Grey,0,1600,3,4,5,85,1055,1,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1998,71900,Petrol,86,1,Green,0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1998,71825,Petrol,110,0,Grey,0,1600,5,4,5,85,1075,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,Low
